# ;;;;;;Nedladdat från datavärdskapet för luft, SMHI, http://www.smhi.se/datavardluft, 2020-12-01 07:02:25
# ;;;;;;Tidsangivelser i UTC+1, Svensk normaltid
#
#Stationsnamn;Nationell stationskod;Klassificering;Longitud;Latitud
#Stockholm E4/E20 Lilla Essingen;18644;Urban Traffic;18.00439;59.325527
#
#Ämne;Ämnesbeskrivning;Enhet;Mäthöjd;Inlet-id
#NO2;Nitrogen dioxide;ug.m-3;2;344
#NOX as NO2;Nitrogen oxides;ug.m-3;2;345
#PM10;Particulate matter < 10 µm;ug.m-3;2;342
#PM2.5;Particulate matter < 2.5 µm;ug.m-3;2;343
#
Start;Slut;NO2 (344);NOX as NO2 (345);PM10 (342);PM2.5 (343)
2015-12-06 05:00;2015-12-06 06:00;3.60;4.60;4.70;-1.70
2015-12-06 06:00;2015-12-06 07:00;2.60;4.90;3.80;-1.80
2015-12-06 07:00;2015-12-06 08:00;4.20;6.90;11.2;-1.90
2015-12-06 08:00;2015-12-06 09:00;5.50;9.40;8.60;0.800
2015-12-06 09:00;2015-12-06 10:00;7.50;12.1;13.3;-0.900
2015-12-06 10:00;2015-12-06 11:00;10.7;17.9;16.5;-0.900
2015-12-06 11:00;2015-12-06 12:00;12.9;23.0;21.7;-0.100
2015-12-06 12:00;2015-12-06 13:00;16.4;31.3;27.0;-2.20
2015-12-06 13:00;2015-12-06 14:00;15.0;26.7;28.1;-2.70
2015-12-06 14:00;2015-12-06 15:00;18.2;32.5;18.9;0.0
2015-12-06 15:00;2015-12-06 16:00;18.4;32.0;27.2;
2015-12-06 16:00;2015-12-06 17:00;15.7;27.5;23.5;-2.90
2015-12-06 17:00;2015-12-06 18:00;12.3;21.5;31.0;-0.700
2015-12-06 18:00;2015-12-06 19:00;14.3;28.9;20.8;7.00
2015-12-06 19:00;2015-12-06 20:00;15.6;31.1;7.80;-1.20
2015-12-06 20:00;2015-12-06 21:00;10.5;20.9;3.50;-2.90
2015-12-06 21:00;2015-12-06 22:00;9.30;20.5;10.3;-0.600
2015-12-06 22:00;2015-12-06 23:00;4.80;9.90;9.70;
2015-12-06 23:00;2015-12-07 00:00;2.30;4.10;11.7;-0.500
2015-12-07 00:00;2015-12-07 01:00;1.90;2.90;8.20;-0.700
2015-12-07 01:00;2015-12-07 02:00;1.10;1.80;6.50;0.700
2015-12-07 02:00;2015-12-07 03:00;0.700;1.40;9.30;2.00
2015-12-07 03:00;2015-12-07 04:00;1.40;2.00;15.4;1.50
2015-12-07 04:00;2015-12-07 05:00;3.80;8.10;13.0;2.20
2015-12-07 05:00;2015-12-07 06:00;12.7;29.4;23.9;-1.70
2015-12-07 06:00;2015-12-07 07:00;32.4;95.5;46.2;-0.200
2015-12-07 07:00;2015-12-07 08:00;29.8;79.9;36.8;-0.800
2015-12-07 08:00;2015-12-07 09:00;29.2;84.9;42.2;-1.40
2015-12-07 09:00;2015-12-07 10:00;34.3;119.2;60.5;1.30
2015-12-07 10:00;2015-12-07 11:00;29.2;71.4;52.8;1.40
2015-12-07 11:00;2015-12-07 12:00;29.1;70.7;54.9;11.3
2015-12-07 12:00;2015-12-07 13:00;42.7;102.4;58.8;-0.900
2015-12-07 13:00;2015-12-07 14:00;43.0;104.4;62.3;0.900
2015-12-07 14:00;2015-12-07 15:00;46.1;113.8;61.6;1.40
2015-12-07 15:00;2015-12-07 16:00;47.4;125.9;49.1;3.50
2015-12-07 16:00;2015-12-07 17:00;42.3;117.1;39.0;1.60
2015-12-07 17:00;2015-12-07 18:00;47.8;117.9;64.9;2.30
2015-12-07 18:00;2015-12-07 19:00;47.9;101.8;72.0;3.80
2015-12-07 19:00;2015-12-07 20:00;47.8;99.9;75.1;5.80
2015-12-07 20:00;2015-12-07 21:00;37.9;81.7;53.7;5.80
2015-12-07 21:00;2015-12-07 22:00;39.7;79.0;72.0;5.10
2015-12-07 22:00;2015-12-07 23:00;41.7;83.1;65.4;5.20
2015-12-07 23:00;2015-12-08 00:00;35.5;65.7;41.0;4.20
2015-12-08 00:00;2015-12-08 01:00;26.9;47.6;23.0;3.70
2015-12-08 01:00;2015-12-08 02:00;24.2;41.0;17.1;5.80
2015-12-08 02:00;2015-12-08 03:00;29.5;56.8;14.0;6.30
2015-12-08 03:00;2015-12-08 04:00;25.1;37.5;8.60;5.00
2015-12-08 04:00;2015-12-08 05:00;21.5;27.6;10.6;4.80
2015-12-08 05:00;2015-12-08 06:00;38.6;66.7;21.3;4.30
2015-12-08 06:00;2015-12-08 07:00;55.8;131.3;40.4;6.50
2015-12-08 07:00;2015-12-08 08:00;73.6;306.3;67.4;10.2
2015-12-08 08:00;2015-12-08 09:00;76.6;301.1;80.1;10.5
2015-12-08 09:00;2015-12-08 10:00;60.5;152.7;54.7;5.50
2015-12-08 10:00;2015-12-08 11:00;58.8;157.0;79.6;16.2
2015-12-08 11:00;2015-12-08 12:00;48.6;112.7;75.0;7.70
2015-12-08 12:00;2015-12-08 13:00;48.2;106.3;77.5;8.90
2015-12-08 13:00;2015-12-08 14:00;67.7;170.3;108.8;12.3
2015-12-08 14:00;2015-12-08 15:00;65.2;149.4;74.1;8.20
2015-12-08 15:00;2015-12-08 16:00;65.9;169.9;42.1;7.40
2015-12-08 16:00;2015-12-08 17:00;61.0;157.5;21.7;8.30
2015-12-08 17:00;2015-12-08 18:00;46.7;126.5;16.2;7.20
2015-12-08 18:00;2015-12-08 19:00;32.8;69.8;19.3;5.00
2015-12-08 19:00;2015-12-08 20:00;23.5;51.8;15.7;4.00
2015-12-08 20:00;2015-12-08 21:00;25.2;53.9;19.1;4.60
2015-12-08 21:00;2015-12-08 22:00;16.6;32.7;14.3;6.10
2015-12-08 22:00;2015-12-08 23:00;9.90;19.5;9.60;3.60
2015-12-08 23:00;2015-12-09 00:00;6.00;12.2;8.60;6.20
2015-12-09 00:00;2015-12-09 01:00;4.20;9.60;10.2;7.40
2015-12-09 01:00;2015-12-09 02:00;2.60;5.80;11.0;8.00
2015-12-09 02:00;2015-12-09 03:00;3.00;5.70;10.8;8.20
2015-12-09 03:00;2015-12-09 04:00;3.10;7.70;13.5;10.8
2015-12-09 04:00;2015-12-09 05:00;4.50;10.3;13.7;11.5
2015-12-09 05:00;2015-12-09 06:00;12.4;29.5;16.9;8.90
2015-12-09 06:00;2015-12-09 07:00;24.2;76.2;14.7;12.2
2015-12-09 07:00;2015-12-09 08:00;25.4;74.1;15.7;11.8
2015-12-09 08:00;2015-12-09 09:00;27.0;70.7;19.3;14.9
2015-12-09 09:00;2015-12-09 10:00;;;25.8;20.4
2015-12-09 10:00;2015-12-09 11:00;;;60.4;12.0
2015-12-09 11:00;2015-12-09 12:00;;;46.0;9.20
2015-12-09 12:00;2015-12-09 13:00;;;49.7;7.20
2015-12-09 13:00;2015-12-09 14:00;;;53.6;4.40
2015-12-09 14:00;2015-12-09 15:00;;;49.5;7.60
2015-12-09 15:00;2015-12-09 16:00;;;30.6;7.60
2015-12-09 16:00;2015-12-09 17:00;;;35.6;5.40
2015-12-09 17:00;2015-12-09 18:00;;;38.3;7.10
2015-12-09 18:00;2015-12-09 19:00;;;30.0;4.40
2015-12-09 19:00;2015-12-09 20:00;;;30.1;2.90
2015-12-09 20:00;2015-12-09 21:00;31.1;55.6;35.3;2.40
2015-12-09 21:00;2015-12-09 22:00;23.9;37.0;29.5;3.70
2015-12-09 22:00;2015-12-09 23:00;19.1;28.3;25.4;4.00
2015-12-09 23:00;2015-12-10 00:00;13.1;18.1;19.4;3.80
2015-12-10 00:00;2015-12-10 01:00;11.4;14.9;19.7;4.90
2015-12-10 01:00;2015-12-10 02:00;8.50;10.8;30.9;2.90
2015-12-10 02:00;2015-12-10 03:00;8.40;11.6;15.6;2.10
2015-12-10 03:00;2015-12-10 04:00;7.10;9.30;14.3;2.10
2015-12-10 04:00;2015-12-10 05:00;8.00;10.9;11.2;2.40
2015-12-10 05:00;2015-12-10 06:00;17.2;26.7;20.3;4.20
2015-12-10 06:00;2015-12-10 07:00;30.4;57.4;24.3;3.30
2015-12-10 07:00;2015-12-10 08:00;40.3;82.7;32.5;4.30
2015-12-10 08:00;2015-12-10 09:00;41.6;79.7;41.3;7.00
2015-12-10 09:00;2015-12-10 10:00;44.5;86.3;35.2;7.20
2015-12-10 10:00;2015-12-10 11:00;31.9;49.5;51.1;7.40
2015-12-10 11:00;2015-12-10 12:00;33.8;54.6;46.2;9.00
2015-12-10 12:00;2015-12-10 13:00;42.3;75.1;53.0;4.50
2015-12-10 13:00;2015-12-10 14:00;43.8;94.3;47.3;3.80
2015-12-10 14:00;2015-12-10 15:00;41.0;75.0;56.6;3.40
2015-12-10 15:00;2015-12-10 16:00;37.7;70.7;19.5;3.20
2015-12-10 16:00;2015-12-10 17:00;33.0;62.3;20.8;2.50
2015-12-10 17:00;2015-12-10 18:00;28.0;48.4;20.3;3.40
2015-12-10 18:00;2015-12-10 19:00;24.9;39.0;20.2;2.90
2015-12-10 19:00;2015-12-10 20:00;27.3;43.8;13.9;2.80
2015-12-10 20:00;2015-12-10 21:00;28.0;45.1;14.5;1.30
2015-12-10 21:00;2015-12-10 22:00;22.8;34.7;7.30;-1.50
2015-12-10 22:00;2015-12-10 23:00;14.3;20.9;20.2;2.60
2015-12-10 23:00;2015-12-11 00:00;12.8;16.7;22.4;3.70
2015-12-11 00:00;2015-12-11 01:00;9.60;13.1;17.1;3.60
2015-12-11 01:00;2015-12-11 02:00;8.20;11.6;14.6;1.70
2015-12-11 02:00;2015-12-11 03:00;8.90;12.4;17.6;1.10
2015-12-11 03:00;2015-12-11 04:00;10.0;14.0;16.9;4.40
2015-12-11 04:00;2015-12-11 05:00;14.0;20.0;17.4;4.50
2015-12-11 05:00;2015-12-11 06:00;30.0;47.4;42.2;4.00
2015-12-11 06:00;2015-12-11 07:00;54.4;97.0;50.3;4.70
2015-12-11 07:00;2015-12-11 08:00;57.2;106.6;41.9;4.40
2015-12-11 08:00;2015-12-11 09:00;55.4;98.2;44.0;8.10
2015-12-11 09:00;2015-12-11 10:00;57.0;113.4;56.7;6.50
2015-12-11 10:00;2015-12-11 11:00;61.8;129.0;75.9;5.20
2015-12-11 11:00;2015-12-11 12:00;58.1;112.6;67.7;6.10
2015-12-11 12:00;2015-12-11 13:00;55.1;108.2;76.7;2.10
2015-12-11 13:00;2015-12-11 14:00;60.4;117.4;73.5;6.60
2015-12-11 14:00;2015-12-11 15:00;65.6;134.9;66.8;5.70
2015-12-11 15:00;2015-12-11 16:00;62.9;120.3;45.2;4.20
2015-12-11 16:00;2015-12-11 17:00;61.5;108.9;57.0;2.80
2015-12-11 17:00;2015-12-11 18:00;40.0;57.9;48.7;4.90
2015-12-11 18:00;2015-12-11 19:00;43.3;69.0;63.2;5.90
2015-12-11 19:00;2015-12-11 20:00;50.3;82.0;68.4;4.30
2015-12-11 20:00;2015-12-11 21:00;31.3;46.0;31.9;5.00
2015-12-11 21:00;2015-12-11 22:00;41.0;64.2;43.4;3.10
2015-12-11 22:00;2015-12-11 23:00;59.8;95.6;48.6;5.40
2015-12-11 23:00;2015-12-12 00:00;43.1;62.6;37.8;4.20
2015-12-12 00:00;2015-12-12 01:00;28.5;41.2;25.0;3.30
2015-12-12 01:00;2015-12-12 02:00;18.3;26.3;16.6;0.400
2015-12-12 02:00;2015-12-12 03:00;9.30;13.9;8.70;-0.200
2015-12-12 03:00;2015-12-12 04:00;8.30;12.9;8.20;
2015-12-12 04:00;2015-12-12 05:00;6.50;10.1;7.40;1.50
2015-12-12 05:00;2015-12-12 06:00;10.3;16.3;12.9;-1.40
2015-12-12 06:00;2015-12-12 07:00;19.2;31.8;14.0;-1.70
2015-12-12 07:00;2015-12-12 08:00;30.0;52.6;21.2;2.50
2015-12-12 08:00;2015-12-12 09:00;33.6;60.5;23.3;3.10
2015-12-12 09:00;2015-12-12 10:00;35.7;64.8;20.9;0.0
2015-12-12 10:00;2015-12-12 11:00;35.3;66.9;12.4;4.40
2015-12-12 11:00;2015-12-12 12:00;38.5;74.8;8.50;4.00
2015-12-12 12:00;2015-12-12 13:00;43.1;84.2;15.8;1.70
2015-12-12 13:00;2015-12-12 14:00;50.4;111.7;36.2;2.50
2015-12-12 14:00;2015-12-12 15:00;51.6;101.5;36.5;1.90
2015-12-12 15:00;2015-12-12 16:00;51.8;101.0;31.9;1.30
2015-12-12 16:00;2015-12-12 17:00;58.3;121.6;26.3;3.50
2015-12-12 17:00;2015-12-12 18:00;47.8;87.9;14.0;3.10
2015-12-12 18:00;2015-12-12 19:00;44.7;81.6;10.2;3.30
2015-12-12 19:00;2015-12-12 20:00;41.3;70.2;8.90;4.50
2015-12-12 20:00;2015-12-12 21:00;35.5;59.2;6.10;1.20
2015-12-12 21:00;2015-12-12 22:00;32.6;52.0;5.90;-0.400
2015-12-12 22:00;2015-12-12 23:00;29.7;47.2;6.90;0.600
2015-12-12 23:00;2015-12-13 00:00;25.7;39.0;2.80;2.10
2015-12-13 00:00;2015-12-13 01:00;28.2;41.3;4.10;0.200
2015-12-13 01:00;2015-12-13 02:00;24.5;32.3;6.40;1.70
2015-12-13 02:00;2015-12-13 03:00;21.3;28.1;2.50;0.300
2015-12-13 03:00;2015-12-13 04:00;21.4;29.7;3.80;-0.900
2015-12-13 04:00;2015-12-13 05:00;19.6;27.7;5.00;-2.90
2015-12-13 05:00;2015-12-13 06:00;23.3;36.5;4.80;-2.30
2015-12-13 06:00;2015-12-13 07:00;25.1;39.9;5.30;-1.00
2015-12-13 07:00;2015-12-13 08:00;31.4;59.7;5.20;-0.400
2015-12-13 08:00;2015-12-13 09:00;43.1;80.3;7.10;2.00
2015-12-13 09:00;2015-12-13 10:00;52.8;99.4;13.7;1.40
2015-12-13 10:00;2015-12-13 11:00;57.0;113.5;42.5;3.30
2015-12-13 11:00;2015-12-13 12:00;62.1;119.0;57.6;4.60
2015-12-13 12:00;2015-12-13 13:00;57.5;115.0;14.0;2.00
2015-12-13 13:00;2015-12-13 14:00;59.3;115.7;25.4;0.200
2015-12-13 14:00;2015-12-13 15:00;63.6;130.9;59.3;5.60
2015-12-13 15:00;2015-12-13 16:00;59.3;120.8;25.6;3.70
2015-12-13 16:00;2015-12-13 17:00;59.7;120.4;12.9;4.30
2015-12-13 17:00;2015-12-13 18:00;57.7;122.3;7.40;0.600
2015-12-13 18:00;2015-12-13 19:00;54.8;108.0;7.60;-0.700
2015-12-13 19:00;2015-12-13 20:00;53.8;102.4;8.30;1.30
2015-12-13 20:00;2015-12-13 21:00;45.4;81.1;11.9;0.500
2015-12-13 21:00;2015-12-13 22:00;41.3;74.9;8.40;-2.10
2015-12-13 22:00;2015-12-13 23:00;30.5;46.6;8.00;1.50
2015-12-13 23:00;2015-12-14 00:00;24.6;38.4;4.60;1.50
2015-12-14 00:00;2015-12-14 01:00;21.1;31.9;4.90;0.600
2015-12-14 01:00;2015-12-14 02:00;20.5;30.6;2.40;1.40
2015-12-14 02:00;2015-12-14 03:00;14.4;21.6;1.00;-0.500
2015-12-14 03:00;2015-12-14 04:00;14.2;22.5;2.70;1.40
2015-12-14 04:00;2015-12-14 05:00;22.6;35.9;4.40;2.50
2015-12-14 05:00;2015-12-14 06:00;46.0;101.4;7.00;2.90
2015-12-14 06:00;2015-12-14 07:00;82.4;298.0;9.40;6.40
2015-12-14 07:00;2015-12-14 08:00;88.8;355.9;11.8;6.20
2015-12-14 08:00;2015-12-14 09:00;78.6;293.3;10.1;6.90
2015-12-14 09:00;2015-12-14 10:00;83.4;343.0;11.8;4.50
2015-12-14 10:00;2015-12-14 11:00;80.8;315.6;10.8;2.60
2015-12-14 11:00;2015-12-14 12:00;79.4;269.9;;
2015-12-14 12:00;2015-12-14 13:00;91.0;285.7;;
2015-12-14 13:00;2015-12-14 14:00;84.1;235.4;;
2015-12-14 14:00;2015-12-14 15:00;87.4;283.2;14.0;3.30
2015-12-14 15:00;2015-12-14 16:00;89.3;352.9;13.3;3.80
2015-12-14 16:00;2015-12-14 17:00;84.2;352.0;15.5;4.10
2015-12-14 17:00;2015-12-14 18:00;94.1;382.0;18.5;5.90
2015-12-14 18:00;2015-12-14 19:00;85.7;261.8;15.4;5.80
2015-12-14 19:00;2015-12-14 20:00;70.5;164.0;15.3;3.80
2015-12-14 20:00;2015-12-14 21:00;73.2;214.7;15.6;10.6
2015-12-14 21:00;2015-12-14 22:00;67.3;160.9;17.4;9.20
2015-12-14 22:00;2015-12-14 23:00;57.1;93.5;14.1;7.80
2015-12-14 23:00;2015-12-15 00:00;46.5;62.4;14.6;8.90
2015-12-15 00:00;2015-12-15 01:00;41.0;57.3;12.4;7.70
2015-12-15 01:00;2015-12-15 02:00;39.5;65.5;11.8;6.00
2015-12-15 02:00;2015-12-15 03:00;34.5;53.9;12.2;8.30
2015-12-15 03:00;2015-12-15 04:00;27.9;45.9;11.9;8.00
2015-12-15 04:00;2015-12-15 05:00;32.4;62.3;11.9;6.30
2015-12-15 05:00;2015-12-15 06:00;42.5;101.9;10.1;7.20
2015-12-15 06:00;2015-12-15 07:00;59.3;206.6;11.6;7.00
2015-12-15 07:00;2015-12-15 08:00;54.6;170.0;9.70;6.50
2015-12-15 08:00;2015-12-15 09:00;57.0;181.5;8.20;7.90
2015-12-15 09:00;2015-12-15 10:00;59.3;191.8;9.80;6.20
2015-12-15 10:00;2015-12-15 11:00;60.9;198.0;11.9;6.80
2015-12-15 11:00;2015-12-15 12:00;63.7;172.6;10.9;5.50
2015-12-15 12:00;2015-12-15 13:00;66.5;184.4;10.3;6.40
2015-12-15 13:00;2015-12-15 14:00;61.4;164.3;10.9;5.60
2015-12-15 14:00;2015-12-15 15:00;81.4;242.2;13.5;5.10
2015-12-15 15:00;2015-12-15 16:00;76.6;249.9;12.3;6.90
2015-12-15 16:00;2015-12-15 17:00;59.6;204.6;8.80;3.20
2015-12-15 17:00;2015-12-15 18:00;57.0;179.6;10.5;4.40
2015-12-15 18:00;2015-12-15 19:00;60.8;168.6;12.5;5.50
2015-12-15 19:00;2015-12-15 20:00;47.9;112.4;8.50;3.70
2015-12-15 20:00;2015-12-15 21:00;45.7;103.9;9.10;4.40
2015-12-15 21:00;2015-12-15 22:00;38.3;80.5;8.10;4.00
2015-12-15 22:00;2015-12-15 23:00;26.8;48.1;11.0;3.60
2015-12-15 23:00;2015-12-16 00:00;19.0;32.7;6.90;4.60
2015-12-16 00:00;2015-12-16 01:00;13.4;21.1;6.90;3.60
2015-12-16 01:00;2015-12-16 02:00;11.6;19.0;4.90;3.70
2015-12-16 02:00;2015-12-16 03:00;12.2;20.0;5.00;3.00
2015-12-16 03:00;2015-12-16 04:00;13.6;22.3;5.50;2.80
2015-12-16 04:00;2015-12-16 05:00;15.9;29.0;8.00;3.10
2015-12-16 05:00;2015-12-16 06:00;31.0;62.6;8.20;3.40
2015-12-16 06:00;2015-12-16 07:00;54.5;148.5;10.0;5.80
2015-12-16 07:00;2015-12-16 08:00;57.4;166.9;8.50;4.30
2015-12-16 08:00;2015-12-16 09:00;60.2;175.6;11.3;6.30
2015-12-16 09:00;2015-12-16 10:00;67.0;217.4;11.7;5.00
2015-12-16 10:00;2015-12-16 11:00;58.9;170.7;10.7;6.20
2015-12-16 11:00;2015-12-16 12:00;53.8;130.6;11.1;6.00
2015-12-16 12:00;2015-12-16 13:00;58.6;140.2;12.6;7.20
2015-12-16 13:00;2015-12-16 14:00;52.8;120.7;11.9;5.70
2015-12-16 14:00;2015-12-16 15:00;55.3;119.1;11.0;5.30
2015-12-16 15:00;2015-12-16 16:00;65.6;192.1;11.7;5.60
2015-12-16 16:00;2015-12-16 17:00;64.0;203.5;10.4;6.30
2015-12-16 17:00;2015-12-16 18:00;64.5;182.7;9.40;6.10
2015-12-16 18:00;2015-12-16 19:00;58.0;142.0;11.5;4.70
2015-12-16 19:00;2015-12-16 20:00;51.4;99.8;7.00;5.60
2015-12-16 20:00;2015-12-16 21:00;41.1;70.5;9.70;4.50
2015-12-16 21:00;2015-12-16 22:00;35.5;55.3;8.30;5.30
2015-12-16 22:00;2015-12-16 23:00;32.6;50.1;10.1;4.10
2015-12-16 23:00;2015-12-17 00:00;23.0;34.4;6.20;4.60
2015-12-17 00:00;2015-12-17 01:00;17.2;24.5;7.30;5.60
2015-12-17 01:00;2015-12-17 02:00;18.9;26.4;10.3;7.40
2015-12-17 02:00;2015-12-17 03:00;21.5;32.3;12.1;7.80
2015-12-17 03:00;2015-12-17 04:00;30.6;47.2;12.0;7.50
2015-12-17 04:00;2015-12-17 05:00;42.2;77.1;14.2;8.30
2015-12-17 05:00;2015-12-17 06:00;61.9;135.6;36.6;12.9
2015-12-17 06:00;2015-12-17 07:00;91.9;316.0;76.0;12.7
2015-12-17 07:00;2015-12-17 08:00;95.6;386.2;58.5;10.8
2015-12-17 08:00;2015-12-17 09:00;73.4;264.6;23.8;9.70
2015-12-17 09:00;2015-12-17 10:00;40.8;103.1;12.8;2.80
2015-12-17 10:00;2015-12-17 11:00;36.7;85.1;9.60;4.80
2015-12-17 11:00;2015-12-17 12:00;33.9;72.5;11.7;6.20
2015-12-17 12:00;2015-12-17 13:00;39.4;90.8;10.1;7.20
2015-12-17 13:00;2015-12-17 14:00;43.8;119.9;16.7;7.80
2015-12-17 14:00;2015-12-17 15:00;42.7;126.6;13.6;5.90
2015-12-17 15:00;2015-12-17 16:00;38.5;112.5;10.4;5.00
2015-12-17 16:00;2015-12-17 17:00;49.9;210.2;12.2;6.90
2015-12-17 17:00;2015-12-17 18:00;50.7;229.1;11.7;4.40
2015-12-17 18:00;2015-12-17 19:00;50.3;191.3;17.5;3.50
2015-12-17 19:00;2015-12-17 20:00;39.7;120.9;11.9;4.90
2015-12-17 20:00;2015-12-17 21:00;39.0;118.6;10.2;4.30
2015-12-17 21:00;2015-12-17 22:00;32.8;88.8;5.70;3.20
2015-12-17 22:00;2015-12-17 23:00;29.5;67.2;4.10;0.300
2015-12-17 23:00;2015-12-18 00:00;26.9;55.3;4.10;2.90
2015-12-18 00:00;2015-12-18 01:00;23.8;44.7;4.40;1.30
2015-12-18 01:00;2015-12-18 02:00;22.5;46.0;3.90;-0.300
2015-12-18 02:00;2015-12-18 03:00;24.7;60.2;16.4;3.60
2015-12-18 03:00;2015-12-18 04:00;22.5;44.7;19.6;2.20
2015-12-18 04:00;2015-12-18 05:00;20.3;32.8;3.70;1.60
2015-12-18 05:00;2015-12-18 06:00;25.9;51.9;10.2;-0.100
2015-12-18 06:00;2015-12-18 07:00;42.5;108.1;18.3;3.50
2015-12-18 07:00;2015-12-18 08:00;40.3;91.7;14.2;3.50
2015-12-18 08:00;2015-12-18 09:00;36.8;70.5;18.0;6.30
2015-12-18 09:00;2015-12-18 10:00;44.2;103.0;18.5;7.00
2015-12-18 10:00;2015-12-18 11:00;45.3;103.8;14.8;7.30
2015-12-18 11:00;2015-12-18 12:00;43.3;95.6;12.8;6.30
2015-12-18 12:00;2015-12-18 13:00;49.0;118.9;13.0;5.30
2015-12-18 13:00;2015-12-18 14:00;49.8;129.2;15.0;6.70
2015-12-18 14:00;2015-12-18 15:00;43.4;101.3;18.6;7.80
2015-12-18 15:00;2015-12-18 16:00;40.6;91.0;19.3;8.00
2015-12-18 16:00;2015-12-18 17:00;42.7;99.7;23.6;6.60
2015-12-18 17:00;2015-12-18 18:00;35.5;70.5;30.0;6.30
2015-12-18 18:00;2015-12-18 19:00;25.6;45.1;27.3;5.10
2015-12-18 19:00;2015-12-18 20:00;21.9;37.5;23.8;5.60
2015-12-18 20:00;2015-12-18 21:00;18.5;30.2;20.6;3.90
2015-12-18 21:00;2015-12-18 22:00;14.0;22.4;15.9;5.20
2015-12-18 22:00;2015-12-18 23:00;14.3;22.5;11.1;4.50
2015-12-18 23:00;2015-12-19 00:00;11.0;17.5;9.30;5.20
2015-12-19 00:00;2015-12-19 01:00;8.40;13.8;11.6;6.40
2015-12-19 01:00;2015-12-19 02:00;6.50;11.0;11.8;5.60
2015-12-19 02:00;2015-12-19 03:00;6.10;10.5;12.6;6.90
2015-12-19 03:00;2015-12-19 04:00;5.50;9.40;13.0;5.90
2015-12-19 04:00;2015-12-19 05:00;6.30;10.7;13.1;5.40
2015-12-19 05:00;2015-12-19 06:00;8.10;13.3;11.0;6.50
2015-12-19 06:00;2015-12-19 07:00;9.60;16.8;10.0;6.70
2015-12-19 07:00;2015-12-19 08:00;14.3;24.0;10.8;4.30
2015-12-19 08:00;2015-12-19 09:00;23.0;38.5;7.20;3.60
2015-12-19 09:00;2015-12-19 10:00;29.7;49.3;6.80;2.60
2015-12-19 10:00;2015-12-19 11:00;33.3;59.4;5.50;3.00
2015-12-19 11:00;2015-12-19 12:00;37.8;69.6;5.10;0.0
2015-12-19 12:00;2015-12-19 13:00;47.5;94.8;9.90;1.50
2015-12-19 13:00;2015-12-19 14:00;46.4;95.2;8.10;2.00
2015-12-19 14:00;2015-12-19 15:00;61.3;124.1;7.00;2.90
2015-12-19 15:00;2015-12-19 16:00;46.9;81.4;6.60;1.70
2015-12-19 16:00;2015-12-19 17:00;29.9;41.8;3.70;0.200
2015-12-19 17:00;2015-12-19 18:00;27.2;37.1;4.00;2.90
2015-12-19 18:00;2015-12-19 19:00;26.6;38.0;5.80;2.30
2015-12-19 19:00;2015-12-19 20:00;21.3;32.8;3.80;2.50
2015-12-19 20:00;2015-12-19 21:00;16.6;26.4;3.40;1.50
2015-12-19 21:00;2015-12-19 22:00;16.0;24.6;5.70;2.50
2015-12-19 22:00;2015-12-19 23:00;14.9;23.4;4.30;1.10
2015-12-19 23:00;2015-12-20 00:00;14.1;21.8;5.70;2.10
2015-12-20 00:00;2015-12-20 01:00;11.1;18.0;5.70;1.70
2015-12-20 01:00;2015-12-20 02:00;8.20;13.2;4.90;3.10
2015-12-20 02:00;2015-12-20 03:00;8.00;12.9;3.40;2.50
2015-12-20 03:00;2015-12-20 04:00;8.00;12.1;3.50;3.50
2015-12-20 04:00;2015-12-20 05:00;6.90;11.4;3.90;3.20
2015-12-20 05:00;2015-12-20 06:00;8.30;13.4;5.80;3.30
2015-12-20 06:00;2015-12-20 07:00;11.0;17.5;7.70;3.90
2015-12-20 07:00;2015-12-20 08:00;12.1;20.0;11.6;6.80
2015-12-20 08:00;2015-12-20 09:00;12.3;19.1;13.8;6.60
2015-12-20 09:00;2015-12-20 10:00;12.8;20.0;20.0;11.7
2015-12-20 10:00;2015-12-20 11:00;18.9;32.0;25.6;10.9
2015-12-20 11:00;2015-12-20 12:00;25.4;44.1;29.1;10.6
2015-12-20 12:00;2015-12-20 13:00;23.6;38.1;33.1;12.4
2015-12-20 13:00;2015-12-20 14:00;19.7;32.8;26.5;9.10
2015-12-20 14:00;2015-12-20 15:00;18.4;30.3;16.8;7.90
2015-12-20 15:00;2015-12-20 16:00;16.3;26.1;12.2;5.40
2015-12-20 16:00;2015-12-20 17:00;17.9;30.3;15.7;4.90
2015-12-20 17:00;2015-12-20 18:00;21.7;38.4;16.0;7.10
2015-12-20 18:00;2015-12-20 19:00;21.1;32.8;18.2;7.60
2015-12-20 19:00;2015-12-20 20:00;23.1;36.6;22.4;8.00
2015-12-20 20:00;2015-12-20 21:00;18.2;29.4;22.5;10.0
2015-12-20 21:00;2015-12-20 22:00;14.1;22.8;22.3;8.70
2015-12-20 22:00;2015-12-20 23:00;10.7;18.6;21.1;7.20
2015-12-20 23:00;2015-12-21 00:00;8.80;14.0;15.3;8.00
2015-12-21 00:00;2015-12-21 01:00;6.70;11.0;13.9;6.70
2015-12-21 01:00;2015-12-21 02:00;5.40;9.00;13.3;6.70
2015-12-21 02:00;2015-12-21 03:00;4.70;8.10;13.8;5.60
2015-12-21 03:00;2015-12-21 04:00;6.80;11.0;14.2;4.20
2015-12-21 04:00;2015-12-21 05:00;10.4;15.7;15.7;7.40
